layer,condition,axis,family,rho
19,paired_p3_missense,within_family,muscarinic_receptor,0.4266211180160817
19,paired_p3_missense,within_family,nadph_oxidase,0.7936129220140288
19,paired_p3_missense,within_family,nitric_oxide_synthase,0.576191123432883
19,paired_p3_missense,within_family,olfactory_receptors,0.5369044778010127
19,paired_p3_missense,within_family,opsins,0.7601744136526406
19,paired_p3_missense,within_family,p2y_receptor,0.576482640506426
19,paired_p3_missense,within_family,peroxidase,0.8015697336759757
19,paired_p3_missense,within_family,peroxiredoxin,0.7308965983340618
19,paired_p3_missense,within_family,phosphodiesterase,0.8041719636158325
19,paired_p3_missense,within_family,rab_gtpase,0.7463530441095942
19,paired_p3_missense,within_family,ras_gtpases,0.6534814517180548
19,paired_p3_missense,within_family,rho_gtpase,0.7099078713261571
19,paired_p3_missense,within_family,serine_protease,0.5636759762808301
19,paired_p3_missense,within_family,serotonin_receptor,0.53762204432018
19,paired_p3_missense,within_family,steap_metalloreductase,0.684166028011077
19,paired_p3_missense,within_family,sulfotransferase,0.7272385083495944
19,paired_p3_missense,within_family,taste2_receptor,0.2076005368553974
19,paired_p3_missense,within_family,udp_glucuronosyltransferase,0.8757795680255573
20,natural,within_family,adam_metallopeptidase,1.0
20,natural,within_family,adamts_metallopeptidase,1.0
20,natural,within_family,adrenoceptor,1.0
20,natural,within_family,alcohol_dehydrogenase,1.0
20,natural,within_family,aldehyde_dehydrogenase,1.0
20,natural,within_family,aldo_keto_reductase,1.0
20,natural,within_family,alkaline_phosphatase,1.0
20,natural,within_family,arachidonate_lipoxygenase,1.0
20,natural,within_family,arf_gtpase,1.0
20,natural,within_family,carbonic_anhydrase,1.0
20,natural,within_family,cxc_chemokine_receptor,1.0
20,natural,within_family,cytochrome_p450,1.0
20,natural,within_family,dopamine_receptor,1.0
20,natural,within_family,ectonucleotide_pyrophosphatase,1.0
20,natural,within_family,ferritin,1.0
20,natural,within_family,flavin_monooxygenase,1.0
20,natural,within_family,globins,1.0
20,natural,within_family,glutamate_metabotropic,1.0
20,natural,within_family,glutaredoxin,1.0
20,natural,within_family,glutathione_peroxidase,1.0
20,natural,within_family,glutathione_s_transferase,1.0
20,natural,within_family,guanylate_binding_protein,1.0
20,natural,within_family,heme_oxygenase,1.0
20,natural,within_family,histamine_receptor,1.0
20,natural,within_family,histone_deacetylase_classI,1.0
20,natural,within_family,histone_h4,1.0
20,natural,within_family,hox,1.0
20,natural,within_family,m14_carboxypeptidase,1.0
20,natural,within_family,matrix_metalloproteinase,1.0
20,natural,within_family,metallothionein,1.0
20,natural,within_family,muscarinic_receptor,1.0
20,natural,within_family,nadph_oxidase,1.0
20,natural,within_family,nitric_oxide_synthase,1.0
20,natural,within_family,olfactory_receptors,1.0
20,natural,within_family,opsins,1.0
20,natural,within_family,p2y_receptor,1.0
20,natural,within_family,peroxidase,1.0
20,natural,within_family,peroxiredoxin,1.0
20,natural,within_family,phosphodiesterase,1.0
20,natural,within_family,rab_gtpase,1.0
20,natural,within_family,ras_gtpases,1.0
20,natural,within_family,rho_gtpase,1.0
20,natural,within_family,serine_protease,1.0
20,natural,within_family,serotonin_receptor,1.0
20,natural,within_family,steap_metalloreductase,1.0
20,natural,within_family,sulfotransferase,1.0
20,natural,within_family,taste2_receptor,1.0
20,natural,within_family,udp_glucuronosyltransferase,1.0
20,gc_match,within_family,adam_metallopeptidase,0.5810006810109057
20,gc_match,within_family,adamts_metallopeptidase,0.6460583781781718
20,gc_match,within_family,adrenoceptor,0.2614485918425046
20,gc_match,within_family,alcohol_dehydrogenase,0.801229252031391
20,gc_match,within_family,aldehyde_dehydrogenase,0.5673434731886262
20,gc_match,within_family,aldo_keto_reductase,0.5577498547772393
20,gc_match,within_family,alkaline_phosphatase,0.7886594829319288
20,gc_match,within_family,arachidonate_lipoxygenase,0.5099645189606642
20,gc_match,within_family,arf_gtpase,0.3433908913423603
20,gc_match,within_family,carbonic_anhydrase,0.4760573185417397
20,gc_match,within_family,cxc_chemokine_receptor,0.3860706937149969
20,gc_match,within_family,cytochrome_p450,0.4888569657102368
20,gc_match,within_family,dopamine_receptor,0.270465951347684
20,gc_match,within_family,ectonucleotide_pyrophosphatase,0.5794707681267096
20,gc_match,within_family,ferritin,0.3637270502883151
20,gc_match,within_family,flavin_monooxygenase,0.5549584104967821
20,gc_match,within_family,globins,0.3859304593446007
20,gc_match,within_family,glutamate_metabotropic,0.3924149491226893
20,gc_match,within_family,glutaredoxin,0.3417806499921962
20,gc_match,within_family,glutathione_peroxidase,0.25917997732168
20,gc_match,within_family,glutathione_s_transferase,0.2714692978254898
20,gc_match,within_family,guanylate_binding_protein,0.2543478260869565
20,gc_match,within_family,heme_oxygenase,0.7490877047480821
20,gc_match,within_family,histamine_receptor,0.4553453749051488
20,gc_match,within_family,histone_deacetylase_classI,0.4859377359741426
20,gc_match,within_family,histone_h4,0.3144927536231884
20,gc_match,within_family,hox,0.2817138227511384
20,gc_match,within_family,m14_carboxypeptidase,0.554014551238432
20,gc_match,within_family,matrix_metalloproteinase,0.4762392861420009
20,gc_match,within_family,metallothionein,0.0627441327307547
20,gc_match,within_family,muscarinic_receptor,0.188875165703923
20,gc_match,within_family,nadph_oxidase,0.7221699098745757
20,gc_match,within_family,nitric_oxide_synthase,0.3063876861914417
20,gc_match,within_family,olfactory_receptors,0.0305700983436259
20,gc_match,within_family,opsins,0.479016545137868
20,gc_match,within_family,p2y_receptor,0.1814282605713927
20,gc_match,within_family,peroxidase,0.7363030045819848
20,gc_match,within_family,peroxiredoxin,0.488527958995976
20,gc_match,within_family,phosphodiesterase,0.6536134428745299
20,gc_match,within_family,rab_gtpase,0.3833053947876918
20,gc_match,within_family,ras_gtpases,0.3112947372941831
20,gc_match,within_family,rho_gtpase,0.3948783556744017
20,gc_match,within_family,serine_protease,0.4009762533379511
20,gc_match,within_family,serotonin_receptor,0.3648682164363585
20,gc_match,within_family,steap_metalloreductase,0.4258241617471295
20,gc_match,within_family,sulfotransferase,0.4386714544054779
20,gc_match,within_family,taste2_receptor,-0.1501448953463993
20,gc_match,within_family,udp_glucuronosyltransferase,0.6384725791142903
20,dinuc_shuffle,within_family,adam_metallopeptidase,0.557559329220743
20,dinuc_shuffle,within_family,adamts_metallopeptidase,0.6532518664032638
20,dinuc_shuffle,within_family,adrenoceptor,0.3328170328847214
20,dinuc_shuffle,within_family,alcohol_dehydrogenase,0.7308979790263213
20,dinuc_shuffle,within_family,aldehyde_dehydrogenase,0.5719200934008215
20,dinuc_shuffle,within_family,aldo_keto_reductase,0.6140931347200216
20,dinuc_shuffle,within_family,alkaline_phosphatase,0.8875631592349857
20,dinuc_shuffle,within_family,arachidonate_lipoxygenase,0.5879265039381102
20,dinuc_shuffle,within_family,arf_gtpase,0.3434411591355722
20,dinuc_shuffle,within_family,carbonic_anhydrase,0.4219189552061865
20,dinuc_shuffle,within_family,cxc_chemokine_receptor,0.3496773701593289
20,dinuc_shuffle,within_family,cytochrome_p450,0.4769999953240462
20,dinuc_shuffle,within_family,dopamine_receptor,0.2554462275249053
20,dinuc_shuffle,within_family,ectonucleotide_pyrophosphatase,0.516728437955124
20,dinuc_shuffle,within_family,ferritin,0.2078987973198621
20,dinuc_shuffle,within_family,flavin_monooxygenase,0.5382812125196828
20,dinuc_shuffle,within_family,globins,0.3638046114241158
20,dinuc_shuffle,within_family,glutamate_metabotropic,0.4232466782208418
20,dinuc_shuffle,within_family,glutaredoxin,0.4573573483285647
20,dinuc_shuffle,within_family,glutathione_peroxidase,0.4102295427590915
20,dinuc_shuffle,within_family,glutathione_s_transferase,0.1570485279976937
20,dinuc_shuffle,within_family,guanylate_binding_protein,0.3718050065876153
20,dinuc_shuffle,within_family,heme_oxygenase,0.5622123159859008
20,dinuc_shuffle,within_family,histamine_receptor,0.4389455089079365
20,dinuc_shuffle,within_family,histone_deacetylase_classI,0.5142863040596518
20,dinuc_shuffle,within_family,histone_h4,0.2559643255295429
20,dinuc_shuffle,within_family,hox,0.2715575606627963
20,dinuc_shuffle,within_family,m14_carboxypeptidase,0.5374915066555945
20,dinuc_shuffle,within_family,matrix_metalloproteinase,0.4699322863801159
20,dinuc_shuffle,within_family,metallothionein,0.3256320635566302
20,dinuc_shuffle,within_family,muscarinic_receptor,0.2479645704593825
20,dinuc_shuffle,within_family,nadph_oxidase,0.7732860815820767
20,dinuc_shuffle,within_family,nitric_oxide_synthase,0.3018326227449651
20,dinuc_shuffle,within_family,olfactory_receptors,0.0595893805586876
20,dinuc_shuffle,within_family,opsins,0.4161516280603584
20,dinuc_shuffle,within_family,p2y_receptor,0.2524324197813228
20,dinuc_shuffle,within_family,peroxidase,0.7409876627123533
20,dinuc_shuffle,within_family,peroxiredoxin,0.4523283748614339
20,dinuc_shuffle,within_family,phosphodiesterase,0.621347028361932
20,dinuc_shuffle,within_family,rab_gtpase,0.3856632176029015
20,dinuc_shuffle,within_family,ras_gtpases,0.2768005981458462
20,dinuc_shuffle,within_family,rho_gtpase,0.3589167208600197
20,dinuc_shuffle,within_family,serine_protease,0.3447510325998422
20,dinuc_shuffle,within_family,serotonin_receptor,0.3452805208638397
20,dinuc_shuffle,within_family,steap_metalloreductase,0.5069279651773332
20,dinuc_shuffle,within_family,sulfotransferase,0.4525764711432085
20,dinuc_shuffle,within_family,taste2_receptor,-0.0776946210139489
20,dinuc_shuffle,within_family,udp_glucuronosyltransferase,0.71979091912247
20,kmer4_shuffle,within_family,adam_metallopeptidase,0.5631550720857661
20,kmer4_shuffle,within_family,adamts_metallopeptidase,0.6326011566815221
20,kmer4_shuffle,within_family,adrenoceptor,0.1928268212474598
20,kmer4_shuffle,within_family,alcohol_dehydrogenase,0.6428015834432946
20,kmer4_shuffle,within_family,aldehyde_dehydrogenase,0.6044393010805313
20,kmer4_shuffle,within_family,aldo_keto_reductase,0.5753282384644637
20,kmer4_shuffle,within_family,alkaline_phosphatase,0.8050808840282523
20,kmer4_shuffle,within_family,arachidonate_lipoxygenase,0.4548527172863297
20,kmer4_shuffle,within_family,arf_gtpase,0.3306620788948409
20,kmer4_shuffle,within_family,carbonic_anhydrase,0.4813569864423611
20,kmer4_shuffle,within_family,cxc_chemokine_receptor,0.090372850317499
20,kmer4_shuffle,within_family,cytochrome_p450,0.5113351038088101
20,kmer4_shuffle,within_family,dopamine_receptor,0.3128551557465832
20,kmer4_shuffle,within_family,ectonucleotide_pyrophosphatase,0.5216514585034154
20,kmer4_shuffle,within_family,ferritin,0.485813678687429
20,kmer4_shuffle,within_family,flavin_monooxygenase,0.5666593437998042
20,kmer4_shuffle,within_family,globins,0.5082227085707798
20,kmer4_shuffle,within_family,glutamate_metabotropic,0.4561676011071689
20,kmer4_shuffle,within_family,glutaredoxin,0.4391225171459861
20,kmer4_shuffle,within_family,glutathione_peroxidase,0.1420886682587926
20,kmer4_shuffle,within_family,glutathione_s_transferase,0.1913788168457838
20,kmer4_shuffle,within_family,guanylate_binding_protein,0.2981554677206851
20,kmer4_shuffle,within_family,heme_oxygenase,0.5504043126684636
20,kmer4_shuffle,within_family,histamine_receptor,0.4139714418652614
20,kmer4_shuffle,within_family,histone_deacetylase_classI,0.4452510460739286
20,kmer4_shuffle,within_family,histone_h4,0.449132027392897
20,kmer4_shuffle,within_family,hox,0.2581280540529574
20,kmer4_shuffle,within_family,m14_carboxypeptidase,0.5192048406975733
20,kmer4_shuffle,within_family,matrix_metalloproteinase,0.4676718886599029
20,kmer4_shuffle,within_family,metallothionein,-0.0283334443531965
20,kmer4_shuffle,within_family,muscarinic_receptor,0.3615904727406044
20,kmer4_shuffle,within_family,nadph_oxidase,0.7720965229588552
20,kmer4_shuffle,within_family,nitric_oxide_synthase,0.4030370061195416
20,kmer4_shuffle,within_family,olfactory_receptors,0.0404163683559671
20,kmer4_shuffle,within_family,opsins,0.4015789961943097
20,kmer4_shuffle,within_family,p2y_receptor,0.1579407440645099
20,kmer4_shuffle,within_family,peroxidase,0.7047809915134527
20,kmer4_shuffle,within_family,peroxiredoxin,0.3598373212675975
20,kmer4_shuffle,within_family,phosphodiesterase,0.6030504534694485
20,kmer4_shuffle,within_family,rab_gtpase,0.438570023775128
20,kmer4_shuffle,within_family,ras_gtpases,0.2593917264585109
20,kmer4_shuffle,within_family,rho_gtpase,0.3389445139716487
20,kmer4_shuffle,within_family,serine_protease,0.3457388304118965
20,kmer4_shuffle,within_family,serotonin_receptor,0.2911481497764602
20,kmer4_shuffle,within_family,steap_metalloreductase,0.3054045058945551
20,kmer4_shuffle,within_family,sulfotransferase,0.521940830966851
20,kmer4_shuffle,within_family,taste2_receptor,0.0530580405928813
20,kmer4_shuffle,within_family,udp_glucuronosyltransferase,0.6109600589547114
20,kmer6_shuffle,within_family,adam_metallopeptidase,0.606553908716403
20,kmer6_shuffle,within_family,adamts_metallopeptidase,0.6456650650995422
20,kmer6_shuffle,within_family,adrenoceptor,0.2184126841957482
20,kmer6_shuffle,within_family,alcohol_dehydrogenase,0.7087436627543579
20,kmer6_shuffle,within_family,aldehyde_dehydrogenase,0.57823157505174
20,kmer6_shuffle,within_family,aldo_keto_reductase,0.5863957157596644
20,kmer6_shuffle,within_family,alkaline_phosphatase,0.8175619530108694
20,kmer6_shuffle,within_family,arachidonate_lipoxygenase,0.5117104775333053
20,kmer6_shuffle,within_family,arf_gtpase,0.3745412094936814
20,kmer6_shuffle,within_family,carbonic_anhydrase,0.3491212632804512
20,kmer6_shuffle,within_family,cxc_chemokine_receptor,0.2395409935623433
20,kmer6_shuffle,within_family,cytochrome_p450,0.4596474503948436
20,kmer6_shuffle,within_family,dopamine_receptor,0.2634974012479264
20,kmer6_shuffle,within_family,ectonucleotide_pyrophosphatase,0.504937702938733
20,kmer6_shuffle,within_family,ferritin,0.3454898236693168
20,kmer6_shuffle,within_family,flavin_monooxygenase,0.4988268074227631
20,kmer6_shuffle,within_family,globins,0.4712264454863547
20,kmer6_shuffle,within_family,glutamate_metabotropic,0.4168842185911883
20,kmer6_shuffle,within_family,glutaredoxin,0.5661506202608454
20,kmer6_shuffle,within_family,glutathione_peroxidase,0.3493931821997091
20,kmer6_shuffle,within_family,glutathione_s_transferase,0.2901878206113837
20,kmer6_shuffle,within_family,guanylate_binding_protein,0.2500658761528326
20,kmer6_shuffle,within_family,heme_oxygenase,0.6340970350404311
20,kmer6_shuffle,within_family,histamine_receptor,0.4884439536449562
20,kmer6_shuffle,within_family,histone_deacetylase_classI,0.506367567571362
20,kmer6_shuffle,within_family,histone_h4,0.4751075011944577
20,kmer6_shuffle,within_family,hox,0.2794460604682793
20,kmer6_shuffle,within_family,m14_carboxypeptidase,0.5181268076514164
20,kmer6_shuffle,within_family,matrix_metalloproteinase,0.4875249803061192
20,kmer6_shuffle,within_family,metallothionein,0.037151371125922
20,kmer6_shuffle,within_family,muscarinic_receptor,0.2431213942627464
20,kmer6_shuffle,within_family,nadph_oxidase,0.7314677086144007
20,kmer6_shuffle,within_family,nitric_oxide_synthase,0.5754899277813558
20,kmer6_shuffle,within_family,olfactory_receptors,0.0856664532092116
20,kmer6_shuffle,within_family,opsins,0.4402134159396774
20,kmer6_shuffle,within_family,p2y_receptor,0.2083630731521597
20,kmer6_shuffle,within_family,peroxidase,0.7231060217616587
20,kmer6_shuffle,within_family,peroxiredoxin,0.498086280467335
